Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?,Rainfall log,Wind_Speed log,ALT log
12043,Madaripur,2006,8,35.0,26.3,243.0,85.0,0.6,6.0,4.7,518762.7,561770.3,23.17,90.18,5,2006.08,0.0,5.497168225293202,0.4700036292457356,1.791759469228055
12044,Madaripur,2006,9,35.3,26.1,453.0,87.0,0.5,5.1,5.5,518762.7,561770.3,23.17,90.18,5,2006.09,1.0,6.118097198041348,0.4054651081081644,1.791759469228055
12045,Madaripur,2006,10,34.7,24.9,37.0,84.0,0.1,3.5,6.1,518762.7,561770.3,23.17,90.18,5,2006.1,0.0,3.6375861597263857,0.09531017980432487,1.791759469228055
12046,Madaripur,2006,11,32.6,19.4,1.0,82.0,0.1,2.5,5.9,518762.7,561770.3,23.17,90.18,5,2006.11,0.0,0.6931471805599453,0.09531017980432487,1.791759469228055
12047,Madaripur,2006,12,29.5,14.2,0.0,82.0,0.1,0.2,5.7,518762.7,561770.3,23.17,90.18,5,2006.12,0.0,0.0,0.09531017980432487,1.791759469228055
12048,Madaripur,2007,1,28.5,11.6,0.0,80.0,0.1,0.6,5.6,518762.7,561770.3,23.17,90.18,5,2007.01,0.0,0.0,0.09531017980432487,1.791759469228055
12049,Madaripur,2007,2,31.3,16.2,49.0,81.0,0.2,1.9,6.0,518762.7,561770.3,23.17,90.18,5,2007.02,0.0,3.912023005428146,0.18232155679395465,1.791759469228055
12050,Madaripur,2007,3,36.2,18.2,35.0,70.0,0.2,1.1,8.4,518762.7,561770.3,23.17,90.18,5,2007.03,0.0,3.58351893845611,0.18232155679395465,1.791759469228055
12051,Madaripur,2007,4,35.7,23.6,114.0,79.0,0.4,3.4,7.5,518762.7,561770.3,23.17,90.18,5,2007.04,0.0,4.74493212836325,0.33647223662121295,1.791759469228055
12052,Madaripur,2007,5,37.5,25.7,56.0,79.0,0.5,3.6,7.6,518762.7,561770.3,23.17,90.18,5,2007.05,0.0,4.04305126783455,0.4054651081081644,1.791759469228055
12053,Madaripur,2007,6,39.5,25.9,378.0,86.0,0.4,5.8,4.0,518762.7,561770.3,23.17,90.18,5,2007.06,0.0,5.937536205082426,0.33647223662121295,1.791759469228055
12054,Madaripur,2007,7,34.7,26.3,501.0,89.0,0.5,6.2,2.8,518762.7,561770.3,23.17,90.18,5,2007.07,1.0,6.218600119691729,0.4054651081081644,1.791759469228055
12055,Madaripur,2007,8,34.8,26.8,219.0,85.0,0.4,5.7,5.1,518762.7,561770.3,23.17,90.18,5,2007.08,0.0,5.393627546352362,0.33647223662121295,1.791759469228055
12056,Madaripur,2007,9,34.6,26.0,291.0,86.0,0.4,5.8,3.9,518762.7,561770.3,23.17,90.18,5,2007.09,1.0,5.676753802268282,0.33647223662121295,1.791759469228055
12057,Madaripur,2007,10,35.3,24.3,283.0,85.0,0.2,3.6,6.2,518762.7,561770.3,23.17,90.18,5,2007.1,0.0,5.648974238161206,0.18232155679395465,1.791759469228055
12058,Madaripur,2007,11,32.0,20.3,135.0,84.0,0.3,2.1,7.0,518762.7,561770.3,23.17,90.18,5,2007.11,0.0,4.912654885736052,0.262364264467491,1.791759469228055
12059,Madaripur,2007,12,28.7,14.5,0.0,79.0,0.1,0.9,7.0,518762.7,561770.3,23.17,90.18,5,2007.12,0.0,0.0,0.09531017980432487,1.791759469228055
12060,Madaripur,2008,1,30.0,13.7,40.0,78.0,0.3,1.8,6.7,518762.7,561770.3,23.17,90.18,5,2008.01,0.0,3.713572066704308,0.262364264467491,1.791759469228055
12061,Madaripur,2008,2,30.3,14.4,15.0,73.0,0.3,1.2,8.0,518762.7,561770.3,23.17,90.18,5,2008.02,0.0,2.772588722239781,0.262364264467491,1.791759469228055
12062,Madaripur,2008,3,34.6,21.7,35.0,77.0,0.5,3.3,7.2,518762.7,561770.3,23.17,90.18,5,2008.03,0.0,3.58351893845611,0.4054651081081644,1.791759469228055
12063,Madaripur,2008,4,37.0,23.8,25.0,75.0,0.7,2.4,8.9,518762.7,561770.3,23.17,90.18,5,2008.04,0.0,3.258096538021482,0.5306282510621704,1.791759469228055
12064,Madaripur,2008,5,37.5,25.0,146.0,80.0,0.5,4.1,7.4,518762.7,561770.3,23.17,90.18,5,2008.05,0.0,4.990432586778736,0.4054651081081644,1.791759469228055
12065,Madaripur,2008,6,35.5,26.1,221.0,88.0,0.9,5.8,3.3,518762.7,561770.3,23.17,90.18,5,2008.06,0.0,5.402677381872279,0.6418538861723948,1.791759469228055
12066,Madaripur,2008,7,33.5,26.2,532.0,90.0,0.8,6.6,3.0,518762.7,561770.3,23.17,90.18,5,2008.07,1.0,6.278521424165844,0.5877866649021191,1.791759469228055
12067,Madaripur,2008,8,35.0,26.6,248.0,87.0,0.6,5.7,4.5,518762.7,561770.3,23.17,90.18,5,2008.08,0.0,5.517452896464707,0.4700036292457356,1.791759469228055
12068,Madaripur,2008,9,35.3,26.4,172.0,87.0,0.5,5.3,5.3,518762.7,561770.3,23.17,90.18,5,2008.09,0.0,5.153291594497779,0.4054651081081644,1.791759469228055
12069,Madaripur,2008,10,34.6,23.4,245.0,85.0,0.2,3.0,8.7,518762.7,561770.3,23.17,90.18,5,2008.1,0.0,5.5053315359323625,0.18232155679395465,1.791759469228055
12070,Madaripur,2008,11,32.2,18.7,0.0,80.0,0.1,1.0,8.8,518762.7,561770.3,23.17,90.18,5,2008.11,0.0,0.0,0.09531017980432487,1.791759469228055
12071,Madaripur,2008,12,29.7,15.9,0.0,86.0,0.1,1.8,5.1,518762.7,561770.3,23.17,90.18,5,2008.12,0.0,0.0,0.09531017980432487,1.791759469228055
12072,Madaripur,2009,1,28.9,13.9,0.0,82.0,0.1,0.5,6.8,518762.7,561770.3,23.17,90.18,5,2009.01,0.0,0.0,0.09531017980432487,1.791759469228055
12073,Madaripur,2009,2,33.0,15.8,4.0,74.0,0.5,0.6,9.0,518762.7,561770.3,23.17,90.18,5,2009.02,0.0,1.6094379124341003,0.4054651081081644,1.791759469228055
12074,Madaripur,2009,3,36.6,20.2,9.0,72.0,0.9,2.5,7.6,518762.7,561770.3,23.17,90.18,5,2009.03,0.0,2.302585092994046,0.6418538861723948,1.791759469228055
12075,Madaripur,2009,4,38.0,24.9,63.0,79.0,1.5,2.4,8.0,518762.7,561770.3,23.17,90.18,5,2009.04,0.0,4.1588830833596715,0.9162907318741551,1.791759469228055
12076,Madaripur,2009,5,37.2,24.8,226.0,80.0,1.3,4.4,7.5,518762.7,561770.3,23.17,90.18,5,2009.05,0.0,5.424950017481403,0.832909122935104,1.791759469228055
12077,Madaripur,2009,6,37.0,26.3,180.0,82.0,1.1,4.7,6.6,518762.7,561770.3,23.17,90.18,5,2009.06,0.0,5.198497031265826,0.7419373447293773,1.791759469228055
12078,Madaripur,2009,7,35.9,26.3,355.0,86.0,1.2,6.3,4.6,518762.7,561770.3,23.17,90.18,5,2009.07,0.0,5.87493073085203,0.7884573603642702,1.791759469228055
12079,Madaripur,2009,8,35.3,26.2,424.0,88.0,0.7,6.5,4.6,518762.7,561770.3,23.17,90.18,5,2009.08,1.0,6.052089168924417,0.5306282510621704,1.791759469228055
12080,Madaripur,2009,9,35.5,26.0,213.0,86.0,0.8,4.9,5.1,518762.7,561770.3,23.17,90.18,5,2009.09,0.0,5.365976015021851,0.5877866649021191,1.791759469228055
12081,Madaripur,2009,10,36.0,23.4,98.0,83.0,0.1,3.3,6.8,518762.7,561770.3,23.17,90.18,5,2009.1,0.0,4.59511985013459,0.09531017980432487,1.791759469228055
12082,Madaripur,2009,11,34.7,19.0,8.0,79.0,0.1,2.3,7.3,518762.7,561770.3,23.17,90.18,5,2009.11,0.0,2.1972245773362196,0.09531017980432487,1.791759469228055
12083,Madaripur,2009,12,29.7,13.6,0.0,81.0,0.1,0.3,6.0,518762.7,561770.3,23.17,90.18,5,2009.12,0.0,0.0,0.09531017980432487,1.791759469228055
12084,Madaripur,2010,1,28.8,11.0,1.0,82.0,0.1,1.0,6.7,518762.7,561770.3,23.17,90.18,5,2010.01,0.0,0.6931471805599453,0.09531017980432487,1.791759469228055
12085,Madaripur,2010,2,32.8,15.3,2.0,75.0,0.1,1.1,7.0,518762.7,561770.3,23.17,90.18,5,2010.02,0.0,1.0986122886681098,0.09531017980432487,1.791759469228055
12086,Madaripur,2010,3,36.9,22.3,11.0,71.0,0.6,2.5,8.3,518762.7,561770.3,23.17,90.18,5,2010.03,0.0,2.4849066497880004,0.4700036292457356,1.791759469228055
12087,Madaripur,2010,4,37.4,25.8,45.0,76.0,1.2,4.5,8.2,518762.7,561770.3,23.17,90.18,5,2010.04,0.0,3.828641396489095,0.7884573603642702,1.791759469228055
12088,Madaripur,2010,5,36.7,25.1,167.0,80.0,0.6,4.7,6.6,518762.7,561770.3,23.17,90.18,5,2010.05,0.0,5.123963979403259,0.4700036292457356,1.791759469228055
12089,Madaripur,2010,6,36.1,25.9,300.0,87.0,0.8,6.1,4.2,518762.7,561770.3,23.17,90.18,5,2010.06,0.0,5.707110264748875,0.5877866649021191,1.791759469228055
12090,Madaripur,2010,7,35.3,26.7,289.0,86.0,0.3,6.1,5.4,518762.7,561770.3,23.17,90.18,5,2010.07,0.0,5.66988092298052,0.262364264467491,1.791759469228055
12091,Madaripur,2010,8,36.0,26.7,95.0,84.0,0.1,5.7,5.9,518762.7,561770.3,23.17,90.18,5,2010.08,0.0,4.564348191467836,0.09531017980432487,1.791759469228055
12092,Madaripur,2010,9,34.2,26.4,142.0,86.0,0.4,5.7,5.2,518762.7,561770.3,23.17,90.18,5,2010.09,0.0,4.962844630259907,0.33647223662121295,1.791759469228055
12093,Madaripur,2010,10,35.2,23.8,271.0,85.0,1.6,4.0,6.9,518762.7,561770.3,23.17,90.18,5,2010.1,0.0,5.605802066295998,0.9555114450274363,1.791759469228055
12094,Madaripur,2010,11,33.1,20.4,2.0,82.0,1.0,1.5,7.2,518762.7,561770.3,23.17,90.18,5,2010.11,0.0,1.0986122886681098,0.6931471805599453,1.791759469228055
12095,Madaripur,2010,12,28.8,13.6,5.0,84.0,1.1,1.5,6.3,518762.7,561770.3,23.17,90.18,5,2010.12,0.0,1.791759469228055,0.7419373447293773,1.791759469228055
12096,Madaripur,2011,1,28.0,10.7,0.0,81.0,1.5,0.5,6.6,518762.7,561770.3,23.17,90.18,5,2011.01,0.0,0.0,0.9162907318741551,1.791759469228055
12097,Madaripur,2011,2,31.4,14.8,1.0,74.0,1.4,0.8,8.0,518762.7,561770.3,23.17,90.18,5,2011.02,0.0,0.6931471805599453,0.8754687373538999,1.791759469228055
12098,Madaripur,2011,3,35.2,19.5,20.0,72.0,1.7,1.8,7.7,518762.7,561770.3,23.17,90.18,5,2011.03,0.0,3.044522437723423,0.9932517730102833,1.791759469228055
12099,Madaripur,2011,4,35.6,22.1,101.0,77.0,1.5,2.6,7.7,518762.7,561770.3,23.17,90.18,5,2011.04,0.0,4.624972813284271,0.9162907318741551,1.791759469228055
12100,Madaripur,2011,5,36.1,24.4,169.0,83.0,1.6,3.9,6.7,518762.7,561770.3,23.17,90.18,5,2011.05,0.0,5.135798437050262,0.9555114450274363,1.791759469228055
12101,Madaripur,2011,6,36.2,26.0,408.0,87.0,1.3,5.6,4.0,518762.7,561770.3,23.17,90.18,5,2011.06,1.0,6.013715156042802,0.832909122935104,1.791759469228055
12102,Madaripur,2011,7,35.7,26.2,342.0,85.0,1.1,5.2,5.2,518762.7,561770.3,23.17,90.18,5,2011.07,0.0,5.8377304471659395,0.7419373447293773,1.791759469228055
12103,Madaripur,2011,8,35.3,26.1,380.0,87.0,1.2,6.2,3.5,518762.7,561770.3,23.17,90.18,5,2011.08,1.0,5.942799375126701,0.7884573603642702,1.791759469228055
12104,Madaripur,2011,9,35.8,26.2,131.0,86.0,1.4,5.2,4.2,518762.7,561770.3,23.17,90.18,5,2011.09,0.0,4.882801922586371,0.8754687373538999,1.791759469228055
12105,Madaripur,2011,10,35.0,24.3,61.0,83.0,0.1,2.2,6.5,518762.7,561770.3,23.17,90.18,5,2011.1,0.0,4.127134385045092,0.09531017980432487,1.791759469228055
12106,Madaripur,2011,11,32.1,18.2,0.0,82.0,0.1,0.5,6.8,518762.7,561770.3,23.17,90.18,5,2011.11,0.0,0.0,0.09531017980432487,1.791759469228055
12107,Madaripur,2011,12,30.0,14.1,0.0,85.0,0.2,1.0,4.9,518762.7,561770.3,23.17,90.18,5,2011.12,0.0,0.0,0.18232155679395465,1.791759469228055
12108,Madaripur,2012,1,28.7,12.9,25.0,82.0,0.3,1.6,5.0,518762.7,561770.3,23.17,90.18,5,2012.01,0.0,3.258096538021482,0.262364264467491,1.791759469228055
12109,Madaripur,2012,2,34.0,13.9,16.0,72.0,0.4,0.4,8.2,518762.7,561770.3,23.17,90.18,5,2012.02,0.0,2.833213344056216,0.33647223662121295,1.791759469228055
12110,Madaripur,2012,3,36.0,21.2,1.0,72.0,0.8,1.4,6.8,518762.7,561770.3,23.17,90.18,5,2012.03,0.0,0.6931471805599453,0.5877866649021191,1.791759469228055
12111,Madaripur,2012,4,36.5,22.9,170.0,78.0,1.3,3.2,7.4,518762.7,561770.3,23.17,90.18,5,2012.04,0.0,5.14166355650266,0.832909122935104,1.791759469228055
12112,Madaripur,2012,5,36.6,25.1,110.0,80.0,1.3,2.7,6.6,518762.7,561770.3,23.17,90.18,5,2012.05,0.0,4.709530201312334,0.832909122935104,1.791759469228055
12113,Madaripur,2012,6,36.3,26.4,144.0,85.0,1.2,5.1,4.0,518762.7,561770.3,23.17,90.18,5,2012.06,0.0,4.976733742420574,0.7884573603642702,1.791759469228055
12114,Madaripur,2012,7,35.0,26.3,377.0,87.0,1.3,6.1,4.8,518762.7,561770.3,23.17,90.18,5,2012.07,0.0,5.934894195619588,0.832909122935104,1.791759469228055
12115,Madaripur,2012,8,34.7,26.2,203.0,86.0,1.0,5.8,4.7,518762.7,561770.3,23.17,90.18,5,2012.08,0.0,5.318119993844216,0.6931471805599453,1.791759469228055
12116,Madaripur,2012,9,35.5,26.0,216.0,87.0,0.7,4.7,4.6,518762.7,561770.3,23.17,90.18,5,2012.09,0.0,5.37989735354046,0.5306282510621704,1.791759469228055
12117,Madaripur,2012,10,34.0,23.2,197.0,83.0,0.2,2.5,6.7,518762.7,561770.3,23.17,90.18,5,2012.1,0.0,5.288267030694535,0.18232155679395465,1.791759469228055
12118,Madaripur,2012,11,32.5,18.0,86.0,81.0,0.2,1.8,6.5,518762.7,561770.3,23.17,90.18,5,2012.11,0.0,4.465908118654584,0.18232155679395465,1.791759469228055
12119,Madaripur,2012,12,28.6,12.7,1.0,85.0,0.2,0.6,5.6,518762.7,561770.3,23.17,90.18,5,2012.12,0.0,0.6931471805599453,0.18232155679395465,1.791759469228055
12120,Madaripur,2013,1,28.4,10.0,0.0,79.0,0.5,0.4,6.3,518762.7,561770.3,23.17,90.18,5,2013.01,0.0,0.0,0.4054651081081644,1.791759469228055
12121,Madaripur,2013,2,32.2,14.7,6.0,73.0,0.5,1.0,7.7,518762.7,561770.3,23.17,90.18,5,2013.02,0.0,1.9459101490553132,0.4054651081081644,1.791759469228055
12122,Madaripur,2013,3,36.0,20.4,15.0,71.0,0.1,1.4,8.1,518762.7,561770.3,23.17,90.18,5,2013.03,0.0,2.772588722239781,0.09531017980432487,1.791759469228055
12123,Madaripur,2013,4,36.6,23.5,29.0,76.0,0.7,2.6,7.8,518762.7,561770.3,23.17,90.18,5,2013.04,0.0,3.4011973816621555,0.5306282510621704,1.791759469228055
12125,Madaripur,2013,6,36.0,26.4,199.0,84.0,0.3,4.7,5.5,518762.7,561770.3,23.17,90.18,5,2013.06,0.0,5.298317366548036,0.262364264467491,1.791759469228055
12126,Madaripur,2013,7,35.6,26.3,309.0,86.0,0.6,5.4,5.1,518762.7,561770.3,23.17,90.18,5,2013.07,0.0,5.736572297479192,0.4700036292457356,1.791759469228055
12127,Madaripur,2013,8,34.2,26.0,274.0,87.0,0.4,5.6,4.7,518762.7,561770.3,23.17,90.18,5,2013.08,0.0,5.616771097666572,0.33647223662121295,1.791759469228055
12128,Madaripur,2013,9,35.5,25.9,365.0,87.0,0.1,4.9,4.4,518762.7,561770.3,23.17,90.18,5,2013.09,1.0,5.902633333401366,0.09531017980432487,1.791759469228055
12129,Madaripur,2013,10,34.7,24.0,200.0,86.0,0.3,4.6,5.1,518762.7,561770.3,23.17,90.18,5,2013.1,0.0,5.303304908059076,0.262364264467491,1.791759469228055
12130,Madaripur,2013,11,32.3,18.0,4.0,78.0,0.1,0.5,8.4,518762.7,561770.3,23.17,90.18,5,2013.11,0.0,1.6094379124341003,0.09531017980432487,1.791759469228055
12131,Madaripur,2013,12,29.7,13.1,0.0,82.0,0.1,0.5,6.0,518762.7,561770.3,23.17,90.18,5,2013.12,0.0,0.0,0.09531017980432487,1.791759469228055
12132,Maijdee Court,1951,1,26.6,13.2,5.0,76.33870968,0.533333333,0.7,7.068965517,610851.8,524433.6,22.83,91.08,6,1951.01,0.0,1.791759469228055,0.4274440146095483,1.9459101490553132
12133,Maijdee Court,1951,2,29.5,15.5,8.0,74.14516129,0.755555556,1.4,7.817241379,610851.8,524433.6,22.83,91.08,6,1951.02,0.0,2.1972245773362196,0.5627853629498663,1.9459101490553132
12134,Maijdee Court,1951,3,32.2,19.9,46.0,74.98387097,1.122222222,2.1,7.84137931,610851.8,524433.6,22.83,91.08,6,1951.03,0.0,3.8501476017100584,0.7524637576116527,1.9459101490553132
12135,Maijdee Court,1951,4,32.8,23.5,106.0,77.80645161,1.751851852,3.1,7.803448276,610851.8,524433.6,22.83,91.08,6,1951.04,0.0,4.672828834461906,1.0122740857732202,1.9459101490553132
12136,Maijdee Court,1951,5,32.8,24.9,310.0,80.85483871,1.703703704,4.2,6.513793103,610851.8,524433.6,22.83,91.08,6,1951.05,0.0,5.739792912179234,0.9946225752536512,1.9459101490553132
12137,Maijdee Court,1951,6,32.0,25.4,586.0,86.14516129,1.998148148,5.8,3.872413793,610851.8,524433.6,22.83,91.08,6,1951.06,1.0,6.375024819828097,1.0979948140699018,1.9459101490553132
12139,Maijdee Court,1951,8,31.6,25.8,233.0,86.96774194,1.77962963,5.9,4.64137931,610851.8,524433.6,22.83,91.08,6,1951.08,0.0,5.455321115357702,1.0223176922083863,1.9459101490553132
12140,Maijdee Court,1951,9,33.5,25.6,120.0,85.93548387,1.266666667,4.8,4.951724138,610851.8,524433.6,22.83,91.08,6,1951.09,0.0,4.795790545596741,0.8183103236610101,1.9459101490553132
12141,Maijdee Court,1951,10,33.1,24.8,187.0,83.16129032,0.814814815,4.1,6.631034483,610851.8,524433.6,22.83,91.08,6,1951.1,0.0,5.236441962829949,0.5959834322083383,1.9459101490553132
12142,Maijdee Court,1951,11,30.2,19.7,41.0,79.37096774,0.553703704,1.6,7.6,610851.8,524433.6,22.83,91.08,6,1951.11,0.0,3.7376696182833684,0.44064156709958935,1.9459101490553132
12143,Maijdee Court,1951,12,32.4,14.6,0.0,78.79032258,0.457407407,0.1,7.251724138,610851.8,524433.6,22.83,91.08,6,1951.12,0.0,0.0,0.37665910857954055,1.9459101490553132
12144,Maijdee Court,1952,1,30.0,13.0,3.0,79.0,0.533333333,0.7,7.068965517,610851.8,524433.6,22.83,91.08,6,1952.01,0.0,1.3862943611198906,0.4274440146095483,1.9459101490553132
12145,Maijdee Court,1952,2,33.3,15.7,0.0,75.0,0.755555556,1.5,7.817241379,610851.8,524433.6,22.83,91.08,6,1952.02,0.0,0.0,0.5627853629498663,1.9459101490553132
12146,Maijdee Court,1952,3,33.2,18.1,35.0,75.0,1.122222222,2.3,7.84137931,610851.8,524433.6,22.83,91.08,6,1952.03,0.0,3.58351893845611,0.7524637576116527,1.9459101490553132
12147,Maijdee Court,1952,4,35.5,22.7,303.0,80.0,1.751851852,3.5,7.803448276,610851.8,524433.6,22.83,91.08,6,1952.04,0.0,5.717027701406222,1.0122740857732202,1.9459101490553132
12148,Maijdee Court,1952,5,34.2,24.9,260.0,81.0,1.703703704,4.6,6.513793103,610851.8,524433.6,22.83,91.08,6,1952.05,0.0,5.564520407322694,0.9946225752536512,1.9459101490553132
12151,Maijdee Court,1952,8,32.2,25.7,448.0,87.0,1.77962963,6.3,4.64137931,610851.8,524433.6,22.83,91.08,6,1952.08,1.0,6.1070228877422545,1.0223176922083863,1.9459101490553132
12152,Maijdee Court,1952,9,32.2,25.6,363.0,88.0,1.266666667,6.6,4.951724138,610851.8,524433.6,22.83,91.08,6,1952.09,0.0,5.8971538676367405,0.8183103236610101,1.9459101490553132
12153,Maijdee Court,1952,10,32.9,24.2,399.0,87.0,0.814814815,3.6,6.631034483,610851.8,524433.6,22.83,91.08,6,1952.1,1.0,5.991464547107982,0.5959834322083383,1.9459101490553132
12154,Maijdee Court,1952,11,32.2,20.0,113.0,85.0,0.553703704,2.3,7.6,610851.8,524433.6,22.83,91.08,6,1952.11,0.0,4.736198448394496,0.44064156709958935,1.9459101490553132
12155,Maijdee Court,1952,12,27.2,13.9,0.0,82.0,0.457407407,0.0,7.251724138,610851.8,524433.6,22.83,91.08,6,1952.12,0.0,0.0,0.37665910857954055,1.9459101490553132
12156,Maijdee Court,1953,1,27.7,12.6,0.0,74.0,0.533333333,1.0,7.068965517,610851.8,524433.6,22.83,91.08,6,1953.01,0.0,0.0,0.4274440146095483,1.9459101490553132
12157,Maijdee Court,1953,2,32.2,15.9,1.0,73.0,0.755555556,1.5,7.817241379,610851.8,524433.6,22.83,91.08,6,1953.02,0.0,0.6931471805599453,0.5627853629498663,1.9459101490553132
12158,Maijdee Court,1953,3,33.3,21.9,9.0,79.0,1.122222222,3.1,7.84137931,610851.8,524433.6,22.83,91.08,6,1953.03,0.0,2.302585092994046,0.7524637576116527,1.9459101490553132
12159,Maijdee Court,1953,4,35.0,24.0,63.0,78.0,1.751851852,3.0,7.803448276,610851.8,524433.6,22.83,91.08,6,1953.04,0.0,4.1588830833596715,1.0122740857732202,1.9459101490553132
12160,Maijdee Court,1953,5,33.3,24.6,480.0,82.0,1.703703704,5.0,6.513793103,610851.8,524433.6,22.83,91.08,6,1953.05,1.0,6.175867270105761,0.9946225752536512,1.9459101490553132
12163,Maijdee Court,1953,8,33.3,25.2,347.0,85.0,1.77962963,6.0,4.64137931,610851.8,524433.6,22.83,91.08,6,1953.08,0.0,5.8522024797744745,1.0223176922083863,1.9459101490553132
12164,Maijdee Court,1953,9,33.3,25.1,609.0,87.0,1.266666667,6.5,4.951724138,610851.8,524433.6,22.83,91.08,6,1953.09,1.0,6.413458957167357,0.8183103236610101,1.9459101490553132
12165,Maijdee Court,1953,10,32.1,23.8,258.0,85.0,0.814814815,3.2,6.631034483,610851.8,524433.6,22.83,91.08,6,1953.1,0.0,5.556828061699537,0.5959834322083383,1.9459101490553132
12166,Maijdee Court,1953,11,30.7,18.5,46.0,82.0,0.553703704,1.0,7.6,610851.8,524433.6,22.83,91.08,6,1953.11,0.0,3.8501476017100584,0.44064156709958935,1.9459101490553132
12167,Maijdee Court,1953,12,29.1,15.1,0.0,81.0,0.457407407,0.3,7.251724138,610851.8,524433.6,22.83,91.08,6,1953.12,0.0,0.0,0.37665910857954055,1.9459101490553132
12168,Maijdee Court,1954,1,28.0,11.8,24.0,78.0,0.533333333,1.1,7.068965517,610851.8,524433.6,22.83,91.08,6,1954.01,0.0,3.2188758248682006,0.4274440146095483,1.9459101490553132
12169,Maijdee Court,1954,2,32.3,17.9,0.0,78.0,0.755555556,1.7,7.817241379,610851.8,524433.6,22.83,91.08,6,1954.02,0.0,0.0,0.5627853629498663,1.9459101490553132
12170,Maijdee Court,1954,3,35.6,18.3,20.0,75.0,1.122222222,1.1,7.84137931,610851.8,524433.6,22.83,91.08,6,1954.03,0.0,3.044522437723423,0.7524637576116527,1.9459101490553132
12171,Maijdee Court,1954,4,34.1,25.7,25.0,77.0,1.751851852,2.4,7.803448276,610851.8,524433.6,22.83,91.08,6,1954.04,0.0,3.258096538021482,1.0122740857732202,1.9459101490553132
12172,Maijdee Court,1954,5,35.1,26.3,292.0,77.0,1.703703704,3.8,6.513793103,610851.8,524433.6,22.83,91.08,6,1954.05,0.0,5.680172609017068,0.9946225752536512,1.9459101490553132
12174,Maijdee Court,1954,7,31.9,25.7,373.0,85.0,2.0,5.6,3.575862069,610851.8,524433.6,22.83,91.08,6,1954.07,0.0,5.924255797414532,1.0986122886681098,1.9459101490553132
12175,Maijdee Court,1954,8,33.3,25.8,530.0,88.0,1.77962963,6.7,4.64137931,610851.8,524433.6,22.83,91.08,6,1954.08,1.0,6.274762021241939,1.0223176922083863,1.9459101490553132
12176,Maijdee Court,1954,9,34.2,25.7,412.0,85.0,1.266666667,4.8,4.951724138,610851.8,524433.6,22.83,91.08,6,1954.09,1.0,6.023447592961033,0.8183103236610101,1.9459101490553132
12177,Maijdee Court,1954,10,32.3,23.5,283.0,87.0,0.814814815,2.9,6.631034483,610851.8,524433.6,22.83,91.08,6,1954.1,0.0,5.648974238161206,0.5959834322083383,1.9459101490553132
12178,Maijdee Court,1954,11,29.5,16.9,0.0,83.0,0.553703704,0.6,7.6,610851.8,524433.6,22.83,91.08,6,1954.11,0.0,0.0,0.44064156709958935,1.9459101490553132
12179,Maijdee Court,1954,12,27.4,14.6,3.0,81.0,0.457407407,1.7,7.251724138,610851.8,524433.6,22.83,91.08,6,1954.12,0.0,1.3862943611198906,0.37665910857954055,1.9459101490553132
12180,Maijdee Court,1955,1,27.8,12.4,0.0,76.0,0.533333333,0.3,7.068965517,610851.8,524433.6,22.83,91.08,6,1955.01,0.0,0.0,0.4274440146095483,1.9459101490553132
12181,Maijdee Court,1955,2,31.7,13.3,0.0,68.0,0.755555556,0.3,7.817241379,610851.8,524433.6,22.83,91.08,6,1955.02,0.0,0.0,0.5627853629498663,1.9459101490553132
12182,Maijdee Court,1955,3,35.6,19.7,92.0,77.0,1.122222222,2.4,7.84137931,610851.8,524433.6,22.83,91.08,6,1955.03,0.0,4.532599493153256,0.7524637576116527,1.9459101490553132
12183,Maijdee Court,1955,4,35.6,22.4,78.0,75.0,1.751851852,3.1,7.803448276,610851.8,524433.6,22.83,91.08,6,1955.04,0.0,4.3694478524670215,1.0122740857732202,1.9459101490553132
12184,Maijdee Court,1955,5,35.6,25.6,256.0,82.0,1.703703704,3.7,6.513793103,610851.8,524433.6,22.83,91.08,6,1955.05,0.0,5.54907608489522,0.9946225752536512,1.9459101490553132
12185,Maijdee Court,1955,6,32.8,25.8,632.0,87.0,1.998148148,5.8,3.872413793,610851.8,524433.6,22.83,91.08,6,1955.06,1.0,6.450470422144176,1.0979948140699018,1.9459101490553132
12186,Maijdee Court,1955,7,31.1,25.1,632.0,91.0,2.0,7.1,3.575862069,610851.8,524433.6,22.83,91.08,6,1955.07,1.0,6.450470422144176,1.0986122886681098,1.9459101490553132
12188,Maijdee Court,1955,9,33.3,25.5,312.0,87.0,1.266666667,5.3,4.951724138,610851.8,524433.6,22.83,91.08,6,1955.09,0.0,5.746203190540153,0.8183103236610101,1.9459101490553132
12189,Maijdee Court,1955,10,33.9,24.7,156.0,85.0,0.814814815,3.1,6.631034483,610851.8,524433.6,22.83,91.08,6,1955.1,0.0,5.056245805348308,0.5959834322083383,1.9459101490553132
12190,Maijdee Court,1955,11,30.6,20.0,212.0,85.0,0.553703704,1.6,7.6,610851.8,524433.6,22.83,91.08,6,1955.11,0.0,5.3612921657094255,0.44064156709958935,1.9459101490553132
12191,Maijdee Court,1955,12,29.4,13.5,0.0,79.0,0.457407407,0.2,7.251724138,610851.8,524433.6,22.83,91.08,6,1955.12,0.0,0.0,0.37665910857954055,1.9459101490553132
